GENE_1,GENE_2,GENE_3,GENE_4,GENE_5,GENE_6,GENE_7,GENE_8,GENE_9,GENE_10,GENE_11,GENE_12,GENE_13,GENE_14,GENE_15,GENE_16,GENE_17,GENE_18,GENE_19,GENE_20,GENE_21,GENE_22,GENE_23,GENE_24,GENE_25,GENE_26,GENE_27,GENE_28,GENE_29,GENE_30,Target_Disease_State
3.3420099781558554,3.879637919606061,6.494587210246523,6.22074053086693,4.958196812071704,5.234654766617564,7.55532979157685,3.8168572223283403,6.094194762340075,4.595614695132212,4.56463759354556,7.19755370397438,6.6508326979760595,6.627019272001277,7.610957614308658,5.042007683265518,6.363905942589928,4.379466486813088,5.648332704976884,4.739713891264631,5.193991929985437,6.190314050873827,3.3635586335330547,9.184774551370921,2.987965237000596,2.5716227744245357,7.316221747000135,6.583325387925871,6.24823963410431,6.25669101852856,1
4.975506454306171,3.2054912570283367,5.151609116387453,3.6456765769757764,6.9502394668355025,4.705885236995723,3.349005606414977,4.357228316694013,5.825862908551248,3.8725508943920506,3.3555592088671373,5.487374422983825,5.4899331422174455,3.9861136492577405,4.057923388763355,5.464099874715273,2.1038313170053518,2.1850724512468895,3.563111557495128,4.573105696576306,5.621815131196009,7.950712433899104,6.7153192464040385,4.680122940073145,4.961967584194622,2.9949412707243823,4.96297372801522,4.422682722159723,5.645437120676179,3.345538112895354,1
6.038693028482345,8.065477826005155,4.782479703086285,5.8034234441978825,6.380287983422225,4.197559056228328,5.448184963620833,5.02518480156359,5.195352197097663,3.4539804322890673,5.049020348517885,5.9959965824909,7.902287215590084,6.918541652170414,9.306364915023114,3.465304874223901,6.744641273441356,5.366684011476703,9.379605866435345,3.383403429289697,3.3205563156384477,3.8012147091119557,0.7522085513803862,3.948489956638478,3.481734676892604,5.300787572952415,5.683511951554319,8.752341678431772,6.9008476763721,3.8461926886751936,1
3.203170657303284,5.983838343013011,2.3595335859587157,8.662917531708707,7.358880241442574,4.06164869579059,1.573730941818245,7.707744748330826,4.770920309494764,7.4756326239469235,1.8111446824112658,3.8012499540924543,5.010487399436366,5.093961187529484,4.099869057041513,6.2456998646949975,2.8647591412348112,4.715241029957413,5.240591263423798,6.028877668117498,6.423229756177779,2.7507158163242615,1.9317716585287554,7.555353643797018,5.6646280239591835,3.5030269268868928,8.102303951045046,5.231349268585717,7.358594368127653,5.135036962820218,1
9.121495849763974,8.510681684886409,4.502071703041853,6.943141901908711,6.290751899170295,7.737263115064698,3.070153078839791,6.372102919996879,7.116848973699176,1.4825210271537714,2.63348297466845,0.9215356444797989,4.461186331110884,6.435084511591924,8.004714104192056,5.14818956083955,8.257231091142584,2.2397970835702172,1.5932351212896907,4.888904602206763,5.768130897878614,4.934610503811814,0.8651157999202468,4.821759920974423,2.3910609989902936,6.339345097660077,5.733196492193697,3.1202404273452897,3.972266165326613,2.881572956222097,1
4.874641805453656,6.910284641002477,3.0285479073289125,6.008093031035688,3.9394847632551184,3.4142543354753117,4.785939280090885,2.929515355161252,3.892701389305636,2.604244214822303,8.929450265832779,5.070527103943458,3.6005489840148286,5.427959821468444,4.77534390061834,4.558060800933554,6.22833340008685,6.51501542009461,3.938997704778945,3.8483635187106398,4.449896605696712,0.39615767052883033,1.9696178756028955,7.733748534889049,8.289935427002568,4.501927920887243,6.153113926111533,5.622500309087072,11.157761616910475,7.2391498228691535,1
4.744164817038467,3.0889191187991485,1.787107359484855,5.406927271734446,3.487298509431393,2.1554925808046517,3.7068542315149466,2.83690399277121,8.37428327014513,6.763279513898901,4.9840547173667655,7.959888277780052,5.154736615295237,3.2774315973434724,8.046248154539315,6.077820087369317,2.925507691347087,4.619322643832784,3.2487634932304856,2.234400538071328,6.852355095063283,8.818833280940261,2.2028648523617176,6.125938473381142,3.698714861756346,4.0257492324706075,3.8152121515222617,3.2720184606403677,5.097043255889654,3.3380997671779244,1
5.540913651559678,4.899523781101726,4.522103906267181,3.1848726759168042,3.8464573388633347,6.510782451651512,6.0018343752487615,3.044889510402898,5.198664610858452,6.502774246743578,1.6611894377572565,6.08672038475987,3.674752482108307,6.141197337186319,3.4734816869149663,1.390235798670962,1.7449151242336747,5.096169893322764,5.519445003442963,3.191366749791183,6.277184917554748,1.6769598754620803,4.867840402705367,2.5779676004750867,3.696327784395682,5.094797342632828,3.2791732694320954,4.230888911540349,7.012585618428881,3.8462162609537023,1
6.671384224130284,2.740586290684764,6.059608355830566,7.883137241315801,0.056710999745421375,3.406209489059046,6.15414425436108,4.593909227914015,5.742291746742618,3.792029626568359,5.1731795749458,4.688645529215841,7.335564123319615,5.508841686602426,5.675205324150404,4.1762460677550655,4.024787551855013,4.134883624360758,5.788904284756594,4.158031038359474,5.579549713792826,9.150801597290878,6.742249406863385,4.347952935664318,7.40242784432789,4.183849253956897,0.9237509296442923,2.983827378165192,1.2584161579482886,4.296973031917383,1
5.036836758379104,8.352874624550566,5.653854747528325,4.561798942382271,6.658811162366979,0.5777293819842297,5.471229116217132,6.541730387773933,2.042827508440317,7.287508086413858,5.676992814988829,4.169424172198397,6.26556373221257,9.541385715608792,5.36373251011699,5.496441172600672,4.081278200919511,3.3003112610704166,6.660671633088491,3.2878323481822656,5.143132474438785,4.044685106469767,5.957959651492784,5.667324210573897,7.075079888515798,3.979967202290506,4.460250129413257,3.042472568435385,4.111413479847776,5.754600986089704,1
6.513977233290704,3.1556693516447494,6.73921184021132,7.711275717609902,5.826869806447402,8.753591625116131,3.452421601792854,2.510690593377166,1.4425595021914428,7.9920886229783665,6.308731312708115,4.8888306581790895,5.5599372526396404,2.749021905403247,9.891503959233653,5.258442363950455,5.218789589209786,6.451533247797384,5.962018463473426,5.447768048558263,3.4190510891093764,5.942936714271991,8.764048992950068,7.690840092309955,8.186373253278795,3.9775686471376295,3.020790359482838,4.748426159800704,5.111449824577389,7.188383036941897,1
1.6150707405703613,8.059100638921228,4.683984202842021,4.14623786010516,2.975791249479665,1.6902866562684613,6.646341167923829,5.146635934376808,2.4200782005178922,2.409842455872768,4.328430601419743,8.338043050578786,4.48081729727279,1.9937140937637876,4.508513871828112,4.454552860504659,-0.3937732858831433,4.8914102669643755,4.538130939582644,6.3924127296268365,8.69791218989069,7.253130059095515,4.462222618890339,2.7869481825166593,10.14671960649972,5.118436868028977,5.027858583825893,4.951749825779993,5.39616952153571,4.711279176152115,0
3.8526759862395275,3.9062821175192157,4.934493459568003,3.91315045773247,3.5743084346456713,5.212860455383794,4.490045565158289,8.007985977165378,-0.301939616786024,7.1830137038449235,7.492170384995259,0.8532195351837011,4.314624811839303,4.257118268008417,2.1849766105643575,3.444366624818249,2.7788483090683425,8.504540886847245,6.871356786294922,7.543110189988317,6.44334412808647,2.7418964575655416,3.9509594674404527,5.978749122455836,2.5557443822161092,6.425996860344776,4.5193492036837295,4.250358384900805,6.421919936406983,5.88852662297208,1
4.278067668361841,7.318659606728496,2.8378733448002054,6.231871213888527,6.186202515936768,4.38090712137202,5.652266044484236,2.497772847229394,6.848054038413802,4.630195727114022,3.954553958961921,7.098018451673779,3.5913126189144817,2.1830774072728807,1.8867416529521925,6.21201990269128,2.439141295007434,8.50958836396873,0.8361411842325559,8.392912736580076,5.422034934405237,4.806573776259215,3.9101618263821005,5.798272228704142,4.9247305951503035,7.2066037640330425,5.228455297324079,5.300603522923756,4.272775575572288,4.886108752557865,1
5.615603537784119,1.5796632146867489,2.303629155788574,6.48652818804543,5.341730876255884,4.632033327294642,5.036867866130787,5.695163410723342,3.920480639381277,3.4433905491953745,5.391690510195363,3.0432544447699357,5.816505511428944,1.5948327915243192,7.058311274651287,5.9451949648260864,5.5120594686277515,6.965381967891028,8.330948888925153,7.028740130036261,1.3182515373367094,2.440846066528597,3.7503628446086426,5.052182100421668,6.035318040938246,3.548512373693069,5.373533528954157,3.489234135293355,3.7769643940161037,2.1866778063035555,1
3.1535335077781914,2.2966307887673327,3.0482534940453343,7.107283593215679,3.1012022223361138,10.26476412967478,5.9866358017617785,5.369672247389747,3.2832844396375727,6.4006197588179825,3.848724347524452,5.244019629290723,10.12016907653759,4.8078802005507,7.298546652571352,3.593647149748225,4.930023019006077,8.54160127127102,3.746065884424465,8.624897115993857,6.415503870910951,3.8750664482114647,6.264815478111042,6.9451088992534595,6.243619924434393,1.8595505602190872,3.545725648350263,4.504962728896991,4.851133141799908,6.241344195101356,1
5.355402001866508,2.3293112825797975,5.760395702011927,6.221171490567646,6.11958089586208,7.161561451109243,6.667844309097808,5.918360158456873,4.859668577082706,1.6780781329680172,5.859236438265172,5.4153753743262225,5.543157674390747,2.446502848359381,2.8378869191834752,7.1063057066658075,4.92088969228669,6.363001394745249,5.056636752260922,5.05951227899149,6.876567611951995,3.967910543565252,5.192241553881967,4.075449422589915,4.131007545135369,4.381655753062721,5.444267543267426,4.042502756673045,7.511512251147042,3.2107853955609924,1
4.626256711677282,4.12053788345165,7.893955768707466,5.393109553023149,7.063689078937269,2.028879253926056,5.534100531738518,6.779261591246874,5.164567978550848,7.130960750130702,3.9654230997992554,7.81869488037116,9.5977962472385,4.274322879120682,4.1089949571984565,7.906768954235401,8.159144291461425,3.9542799456934636,4.159626365808285,4.436430782278985,2.311098977931446,3.1626961070316035,2.9917184664958643,3.464404869791743,4.930630225226437,5.468429465073042,8.101000985628154,3.003291918522418,6.968644796953168,4.572022311548982,1
4.901072580695134,6.3496389843332075,2.7545559568754028,5.764819492368101,5.332904416426112,5.984902528016298,5.5783372878156365,9.91060027982179,3.7245200314973683,3.9380060899963647,3.753718947150471,3.8890457616794905,3.7252257453869646,7.378033062215104,7.841008495979709,3.8585074125010475,3.3352888537915426,5.942831112772808,3.8955539114380575,6.265863635511021,5.405846041702599,1.9685117700055361,8.095010402660122,8.591755346191043,3.7744226190312276,4.224596880128032,5.57173078144981,5.66891357997405,6.317088545345661,9.0204090775327,1
4.646105545011901,3.4034055109230925,2.2413615439709456,3.538139920116162,4.933746054252405,8.589115727035576,3.964777401927657,5.447575903277797,4.967154207854496,7.376786546896168,10.053864851747242,3.938262454159359,4.021121114963556,7.0883217541381445,6.363782979252623,8.693414651472068,6.167856370651927,4.281415818425881,6.181309661384619,7.2174071611658155,6.640964362394728,6.014548062214596,7.133349379178307,7.3385911808913455,7.764317982075054,6.297419775179286,4.665763839366291,5.293427372866645,7.413017933016714,3.366128658025528,1
5.737346617745803,4.213322375345278,5.057489645869635,7.556903725214598,5.382198136039807,5.092873096312298,2.2802877180401615,6.492507132054442,6.29096836228215,9.32650944661092,4.384443530093998,5.438300655327878,5.498767367421511,8.15490655952695,4.809408935226096,5.558043051540679,6.215793019433079,5.3732182463127165,4.107132770898944,5.388179985796615,7.1472634997195446,2.9469694011778795,5.265939348293752,3.599758370121654,7.390093257849685,1.9536261904324506,3.8821563054568236,5.754423750129042,8.13104805846868,4.868499477854025,1
3.8896009466136032,8.76231413888118,2.103972199167512,0.6023880867598361,5.880028900106665,3.9958915512947777,2.9575343657385735,6.416712894598707,5.487601427542398,3.871842738526543,2.439391202658211,6.744914656560289,6.300402355917322,4.801648272441234,8.693273992095332,2.859830467347695,1.9489496581505223,3.616183860237511,4.908827967289004,5.486678898645383,4.5175278842873405,5.704110793028594,2.496921151619112,7.887529208146519,4.835697643214862,7.234591663176255,5.685450692755408,5.913506438307568,6.139534560464408,5.8954171200346295,0
6.285445519735088,7.658305060264863,5.39304233940294,6.418007515177025,4.820528611425546,7.880234430898946,3.6472153958814606,8.60188086582163,4.919684098711313,2.1384497957639037,5.2562088298215786,3.6378966850502383,6.681287097977448,3.694752041395218,4.107633133570441,1.220918538108938,4.095387361501847,0.15224134674208667,1.8321943530285534,6.520829312288595,6.571600317301664,5.85091512356993,3.066047713741574,4.90457728771604,4.992794921818863,2.6832706216149145,8.006796603534301,6.7547245811513426,4.558071652340672,5.053771677989062,1
5.416765615895105,0.9165302631514187,4.5056452349588065,3.6360315040044027,2.996759980210169,4.43779941422809,8.595373053699046,6.28168572253402,3.8576420204344064,6.145165562712317,7.798710873172004,6.849267365825538,5.119260739840349,3.706126444588852,6.39644662722718,5.786970770843499,6.790386440055465,6.270343603363939,7.09910543063867,3.9295295768788643,7.634788131268651,5.395199209384799,9.150521745250531,3.6216243638208643,8.4719276063305,5.395821566925296,3.6971639927711033,4.032228331891357,4.3593053836113596,5.848331892803833,1
6.0456709760709995,3.852599992122842,4.951290815478035,9.284540717223727,8.455086340201422,5.872647339348064,5.076006956336401,5.240062653436523,6.227035945460833,2.954414869603189,4.48524692515331,1.662831852244821,5.798446245210559,6.294391879405482,4.033627075401252,8.147973526580065,2.5484686739953175,2.0712502395803596,5.448903637119944,7.094196605224309,8.367855382915737,4.0822314742621195,7.157361666862592,4.922983060998585,4.654745400118361,6.767319874973345,6.304645756826839,1.8472156860315012,7.9530806994517915,7.760182708294903,1
3.748874596980941,5.791607066874818,5.988060372565478,5.521347531647814,3.8993896923091595,3.656753264123897,4.9488918580171095,7.345458038518729,6.087200309188865,4.258771335827788,6.54339742129669,-0.6970852412601509,7.297531400744207,1.5205724424438007,4.275118117193736,2.7606602107477123,2.4106370485581885,7.321653574757039,4.064597597376217,5.693007763461432,4.906158842241632,5.954081654446243,5.15364378212051,2.4340155516228608,6.99253363889428,4.012486833677375,1.886836202680498,4.143769678068175,8.00151958126862,6.7004434842269855,1
4.302695731184282,4.301484591363143,4.356729897565235,9.153495967121682,5.763870904463107,5.8600832943821395,7.060566908063684,5.477578318053027,4.481915708358594,4.607300301830043,4.856797481171872,4.925555526980316,6.4552590872739595,5.103891771614599,6.465280154431158,4.838566839782835,5.157270380632181,1.0035986309357847,6.832655349404963,5.692976951795986,6.996020219719305,-0.7925107563873786,9.176749409561456,4.720820743689653,7.216365633475033,2.9201881457489383,6.225547810125139,2.8931688736526877,3.7524620786083895,8.828062707733572,1
4.6186351984733065,5.434865746359446,6.740135461377508,5.991363775945209,5.3008378102871525,5.729922004932451,9.80683117047655,4.884762405932829,5.402198093429935,7.1013087920152245,7.211051865915968,7.37406061112076,6.277460444058369,2.713990174539033,8.266863064602191,2.707309213962624,5.605270930478066,3.4914482999612844,4.871723306814015,5.657524820606961,5.642714430900546,5.84384150847057,8.227422538117294,5.90706860302796,4.511686729418702,6.928174336576714,7.378940977849281,2.544784369726015,6.194800139699716,6.402345484621796,1
4.404872993280016,7.751413626623239,4.699888825934947,5.2511529069430845,4.65385635143226,5.031158095162935,2.8074498262095964,2.1198982348114113,8.189010126449944,3.3060773033633444,3.0172153010873854,0.6932197727925704,3.7220765046209956,2.3538204131850033,8.284030320272738,7.019634178685268,3.6236993096445524,9.504871610688618,6.963530973983189,4.350337232982755,0.0011885702528537934,9.581885145181484,2.220855066472808,1.7092025060862164,7.045140864019281,9.879504812678546,7.768545637021036,6.12781824010472,6.189508683330572,6.706831117560616,1
6.5178571795735305,5.562382847938752,5.208402207903752,4.874813744200956,3.4920708222666477,4.438649846266452,1.614086371609229,4.8033207464105,3.022817785698165,2.792821365568458,5.359788302306957,7.784004572689199,6.836633212004626,1.858998792753646,3.020743726859325,6.881542375976432,3.035025212923381,4.550733700005951,6.100104198049104,3.0633110902727294,5.21075101229192,2.331949010163591,3.7972647120975727,5.639563868285074,1.8140125329366614,5.880949475920798,4.960724402146638,6.104979908834295,5.447828268129323,7.728280859947688,1
5.250449005295814,4.141188917749494,5.244595006064568,6.086596058072776,5.0977201406514085,5.081183382407764,3.5960166243864893,3.6741981648981037,2.194789456400613,8.499153486373878,2.51227352921743,3.6141896044081854,3.5631854688616054,6.789848753888883,4.410100643415944,7.495484145347468,3.653018751512263,5.557988324447604,3.3293058934804853,9.290298255546777,2.6248031619409744,5.619641420454055,6.267553761864197,5.827598194902997,4.629424682244584,4.740358600533147,5.087622943958219,4.705995996743023,6.927758233589819,9.421046003182703,1
3.885016429984333,2.2603940408418444,4.82343590329749,10.159418675308636,3.3926508640605384,8.278233610888135,8.355401628152881,3.892823516584011,6.137966158370551,8.256793246257075,4.241744518025026,4.592839279795276,3.8366381721027123,2.9704865386142663,3.701444909867986,2.552119466475487,5.068166936518452,3.4600535378827164,5.467571823581496,1.8882087075927454,5.661760464428914,6.6670579232178495,1.0125287148570892,5.748113139695144,7.455337984946585,2.580717962617589,8.345144773675408,5.838038018732091,3.5899762884831823,4.8884618446845876,1
6.116653825043445,5.152010782824823,6.077511984892738,3.1586528138412673,5.3387216480721555,2.1725710061900396,4.7775478773026,3.1921847170704205,3.528940114820467,7.472186350420875,7.182620241188538,6.218276241814354,2.815374470654842,4.367183100610396,7.426195399958367,5.28343382727981,9.63865907996339,5.786635678788744,5.3840982329800635,4.3817670715949975,5.267081809564565,4.695060327238912,6.416217353377181,6.913404633589169,3.4280210789841012,2.337534092884444,1.3275892537934069,6.015982653825088,2.793266787652253,0.6942188140950343,1
5.7771572090619285,9.985999034865582,4.987858176920214,6.676981548903283,5.16365871709513,4.8022206936177145,6.838152965975537,4.419450911622698,5.534784628143806,5.643395612392027,3.6638190927139025,6.984084699073046,4.650080486609182,3.4885096810143104,6.073019687140807,3.2030640364179255,5.056362314738257,4.981762006711593,7.171791131663156,5.949396465759905,4.949946082509713,6.635532598400574,7.780415098034627,6.115620612703724,5.0207052396867615,2.376327535299681,2.869772673849255,4.389550591290664,3.7809755956814337,4.626057394029108,1
5.113299849794214,6.059385508713461,4.859002443881818,5.9730032876524035,5.12894882962024,1.0490668672922574,3.1213292123624914,4.7118248885567695,2.580610514317785,6.199857459992409,8.061501664687395,7.437523703394634,4.573114258139584,7.9814522736999045,5.297334914404223,4.325828057763921,3.7731946729181205,4.395060627023743,4.223646362917543,5.340832444750975,5.3211479620997295,5.006092040306829,5.8738763394927,7.381292549572683,6.899108270882648,2.030204063100193,-0.10784226980390965,6.868639822478547,2.266242603169158,4.550469196214633,1
2.659773947881281,1.3960391248399606,6.082925456409576,6.518310320605294,3.846979198546561,-0.18208458428981977,3.9075111034950343,5.783608010805093,2.0421768624517425,5.3667198395583116,4.969380301654009,6.158582999202177,5.239160736828307,3.0538621182368892,7.393143003328983,4.68294085394606,4.945390920980136,3.133464081853608,4.11343549761698,3.2303945719461984,4.654107880153154,8.423416960284687,2.2561977141372873,1.7728772042465177,7.942340654987217,4.581352645696268,3.6618545226801666,7.079809374792153,3.788768920526272,8.652019427093872,1
6.355851742678539,4.024177183708595,9.314616426531007,3.788570153993323,6.484190744018614,5.598585160812984,7.603482578797596,8.123022393453706,5.064008298131533,3.4931642593076333,5.919944285878233,3.6445692604957878,9.026774495053246,5.273070662165475,4.269356897375783,5.3693606117298165,2.305747420940607,3.056771922978697,7.400827815888851,3.6862114420572087,2.906178034636121,6.073305505054572,7.371408309325994,6.437906621330134,6.992095371611633,3.4864098228610785,2.1563786665163125,8.002667303910973,4.354640322315729,4.498333967089906,1
7.656388283698115,6.11246001880132,5.911775544163215,9.330004689802168,3.712963539239714,6.855680256162474,5.114026249794169,5.537184557726514,8.056936852825064,6.015671512579248,6.076592158099266,7.145014674619604,4.270094540914229,3.3215806653219873,2.910381611957933,1.0672868212479965,9.112414259880644,2.7935832685566337,4.557492752828456,4.446373400222159,5.614813395618201,6.6314744250785935,6.720946976719491,3.8338451228621233,4.665756572427177,5.5651599009765995,4.502617747632906,8.214691152039986,5.981949903276503,6.4697555720996345,1
6.325762537334826,7.34694771497065,5.3620431174074135,2.406336104088307,5.799375903505283,3.697286212416342,3.9427666365004863,6.172728037510186,7.476566142867272,5.042543153472123,5.617666025197927,8.404429889270476,5.4815063589771365,10.203366228360789,6.1310192912630885,1.4784744816883646,6.506683242209065,5.7623167697655555,7.579505508165491,6.346362702539917,4.723088032032452,2.5514035274212685,4.58195348542795,3.2989590915813998,3.8389531003905546,6.177156808841219,8.339809008702812,5.7893430596459625,2.6082338759296313,5.889205336440281,1
7.393262973291302,3.780434191361236,4.7319656666541645,5.0293763894583945,3.43020337383552,6.2965608676877185,4.758103702784437,5.839064887814056,3.2250156443958,4.125083399353179,6.444762715655543,4.254333695816466,8.45392770246681,4.200727628770795,5.449369451503772,6.8651816637461796,2.1632685341339366,1.4783823760384482,1.9486873708598105,7.525168206854364,3.8962837082151065,10.116398571336504,3.871504802685223,5.369102606394074,8.08421990513575,9.012185776318246,9.123007153272795,7.416732461186285,7.048125051622925,6.185053898402366,1
6.5567221523332755,3.897628567342933,3.363602233155386,4.993251085178096,4.659630754950143,4.093543901345449,6.392774894913431,6.910610417141021,5.176813772583695,7.955060162110524,2.71662177173299,4.612681081440564,3.5663553587943904,1.26692676585388,4.834638628314601,4.756504983233433,8.026899486484261,6.2616233691095555,2.95162635134159,8.708185132668376,7.442067391050706,6.164195406937232,4.547031802300336,3.0811215265530407,4.255586447857894,7.177497239408372,8.769172611869218,8.086487056544378,4.022301156427452,2.7607651334219776,1
5.281772493822408,1.4631212688742967,5.646335428369563,4.7047948274026625,4.067926996263515,1.810593865466409,6.027200213139433,3.9345983206761774,2.660166328579424,-0.7445244265632986,4.9449701898987275,8.544503193339487,8.32251842909574,4.0858074868274565,3.7955758792764387,5.937548512150047,3.0032291216234173,5.6035837996389315,6.53216055676938,7.453866447768615,4.799691847040094,4.592652499646068,3.244034826486878,3.3462392919202797,4.547042216196947,5.734731013632356,6.827169252466499,3.3936420986393103,7.985377137919043,4.457752797914862,1
4.957265411303128,3.5055766417043532,0.1515194794541168,6.7680907927220995,6.473687794184867,4.437344885763573,5.133981434449744,6.031878435408199,1.8749082862269146,3.9418946453074106,6.588529359243655,2.491421153661501,5.587115864333258,2.28683639075319,5.932859964867053,4.9287170354050325,1.769736368188981,7.329478708914342,3.5308168464039014,3.3794951259712382,5.401138394461886,7.29727469885743,2.968356362043206,5.123359699695944,5.857633000661146,6.386211214526288,5.35288311055445,4.265944321833356,3.344819558702561,5.172287766092749,1
2.855721976028786,-0.8427009669892147,5.873119608315336,6.807869682172391,0.2741351289163232,2.980538590580125,6.238308522010396,9.114990939423397,5.041587415350816,3.543994117541731,4.63420711779032,7.74975283829637,3.708071641750929,3.401615986699493,4.034512955635935,3.0933427834825755,5.245340631989591,8.24935691693912,5.6461585462320585,4.495292995747425,4.416377462168912,1.873618382606686,6.766219554294318,4.8443256059743955,4.639040172818749,11.38621513568972,5.597505816731372,3.4964178998096314,4.147284807588913,7.29689141839351,1
